date,group,title,link
2022.9.16,Kep1er,"유니버스X케플러, 23일 신곡 ‘Sugar Rush’ 발매 확정!",https://www.bntnews.co.kr/article/view/bnt202209160067
2022.9.16,Kep1er,"케플러, ""꿈의 행성 '캐플래닛'으로 초대합니다""",http://www.osen.co.kr/article/G1111943328
2022.9.19,NewJeans,"뜨거웠던 뉴진스, 훨훨 난 아이브",http://sports.khan.co.kr/news/sk_index.html?art_id=202209191122003&sec_id=540301&pt=nv
2022.9.19,NewJeans,"르세라핌, 5개월 만에 새 음반…'안티 프레질'",http://www.newstomato.com/ReadNews.aspx?no=1147781&inflow=N
2022.9.19,NMIXX,"[현장] 엔믹스 설윤 ""노래 호불호 논란?…듣다 보면 중독될 것""",http://www.topstarnews.net/news/articleView.html?idxno=14740749
2022.9.19,LE SSERAFIM,"걸그룹 르세라핌 내달 컴백…""시련 마주한 이야기 담아""",https://www.yna.co.kr/view/AKR20220919025200005?input=1195m
2022.9.19,LE SSERAFIM,"르세라핌, 10월17일 컴백 확정 ""내면+태도 담아""",https://www.news1.kr/articles/4805982
2022.9.19,LE SSERAFIM,"르세라핌, 10월 17일 컴백",http://star.mt.co.kr/stview.php?no=2022091907331868432
2022.9.19,LE SSERAFIM,"르세라핌, 10월 17일 컴백 확정",http://www.tvdaily.co.kr/read.php3?aid=16635405111653924010
2022.9.19,LE SSERAFIM,"르세라핌, 5개월 만에 컴백…내달 '안티프래질'",http://www.newsis.com/view/?id=NISX20220919_0002017173&cID=10601&pID=10600
2022.9.19,NMIXX,[TD포토] 엔믹스 '강렬 비주얼',http://www.tvdaily.co.kr/read.php3?aid=16635735171654036017
2022.9.19,tripleS,"트리플에스, 투표로 유닛 조합 결정…‘마스터’의 선택은?",http://star.mbn.co.kr/view.php?year=2022&no=823598&refer=portal
2022.9.20,ITZY,"ITZY, 美 청춘 여행기 담았다…'LA에 있지' 예고편 공개",http://www.newsis.com/view/?id=NISX20220920_0002019067&cID=10601&pID=10600
2022.9.20,aespa,"전소미, 에스파 이 멤버랑도 친했어? 파워 ENFP 답네",http://www.osen.co.kr/article/G1111946354
2022.9.20,LE SSERAFIM,"르세라핌, 아픔 딛고 활동 재개[스경X초점]",http://sports.khan.co.kr/news/sk_index.html?art_id=202209201921023&sec_id=540301&pt=nv
2022.9.20,LE SSERAFIM,"르세라핌 컴백에 외신도 주목 ""당찬 미래 기대돼""",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12078649
2022.9.20,IVE,"아이브, 10월 19일 日 정식 데뷔",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=828532
2022.9.20,IVE,"아이브, 내달 日 정식 데뷔…NHK 방송 출연",http://www.newsis.com/view/?id=NISX20220920_0002019338&cID=10601&pID=10600
2022.9.20,Kep1er,"케플러, '슈가 러시' MV 티저 공개…러블리 매력 발산",https://www.news1.kr/articles/4807553
2022.9.20,Kep1er,"케플러 김채현, 볼하트 깜찍~[포토엔HD]",https://www.newsen.com/news_view.php?uid=202209202130431810
2022.9.20,STAYC,[더보기] 부모 그림자 지우고 당당하게… 스타 2세 전성시대,https://isplus.com/2022/09/20/enter/entertainment/20220920083005116.html
2022.9.21,ITZY,"있지(ITZY), 'LA에 있지'서 청춘 우정 여행 예고",https://tenasia.hankyung.com/tv/article/2022092154294
2022.9.21,ITZY,"있지(ITZY) 출국, '예쁨으로 꽉 찬 모닝 미모' [O! STAR]",http://www.osen.co.kr/article/G1111947077
2022.9.21,NewJeans,"글로벌 루키' 뉴진스, 美 빌보드 7주 연속 차트인",https://www.news1.kr/articles/4808575
2022.9.21,NewJeans,"신흥 뮤지션 입증' 뉴진스, 美 빌보드 7주 연속 차트인…다수 차트 상...",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202209210018&t=NN
2022.9.21,NewJeans,"빌리 션, 뉴진스 꺾었다! '최고 고양이상 여돌' 1위 등극",http://www.dailysportshankook.co.kr/news/articleView.html?idxno=264094
2022.9.21,aespa,"에스파 카리나, 감탄만 나오는 비현실적 미모",http://sports.hankooki.com/news/articleView.html?idxno=6807845
2022.9.21,aespa,"에스파 카리나, 끈 원피스 입고 시크미…가녀린 어깨 라인 [N샷]",https://www.news1.kr/articles/4809480
2022.9.21,IVE,"아이브, 음원퀸의 탄생",http://www.osen.co.kr/article/G1111947617
2022.9.21,IVE,"아이브, 음원사이트 일간+주간차트 1위 싹쓸이 '맹공'",http://www.joynews24.com/view/1521108
2022.9.21,NMIXX,"주간아이돌' 엔믹스, '하드캐리' 댄스 커버…에너지 폭발",http://www.newsis.com/view/?id=NISX20220921_0002021531&cID=10601&pID=10600
2022.9.21,STAYC,"스테이씨(STAYC), RUN2U(런투유) 무대 '틴프레시 가득' (2022 제6회 청년...",http://www.sportsseoul.com/news/read/1161317?ref=naver
2022.9.22,NewJeans,걸그룹 초강세 ‘여덕’이 이끈다,https://www.sisain.co.kr/news/articleView.html?idxno=48413
2022.9.22,STAYC,[TD포토] 최진혁 '논란 후 첫 공식석상',http://www.tvdaily.co.kr/read.php3?aid=16638304731654490017
2022.9.25,IVE,"""'헤메코' 논란 인식?""…아이브(IVE), 멤버 근황 화제 된 이유",http://www.topstarnews.net/news/articleView.html?idxno=14745101
2022.9.25,IVE,시청률 1%인데 4주째 화제성 1위 ‘스맨파’…점점 세지는 화력,https://www.joongang.co.kr/article/25104318
2022.9.26,NewJeans,뉴진스···몽환적인 꿈을 꾸다[화보],http://sports.khan.co.kr/news/sk_index.html?art_id=202209261645003&sec_id=540301&pt=nv
2022.9.26,NMIXX,"보아, '스맨파' 논란에도 멘탈 거뜬…NCT 127 후배사랑[뉴스컬처★]",http://www.newsculture.press/news/articleView.html?idxno=511131
2022.9.26,STAYC,"美 조지아주지사 후보 ""6주 태아 심장박동 없다"" 발언 논란",https://www.goodnews1.com/news/articleView.html?idxno=412608
2022.9.26,ITZY,천원짜리 변호사' 김지은 화제에 ITZY 류진부터 한소희까지 닮은꼴 눈...,https://www.gokorea.kr/news/articleView.html?idxno=733301
2022.9.30,IVE,"가상 인간, 어디까지 왔나?…마케팅•교육•유통 등 전방위적 확대",http://weekly.hankooki.com/news/articleView.html?idxno=7074348
2022.10.1,IVE,"“먹던 물 팔아요” 개그맨 방주호·임성욱, 아이브 성희롱 논란",http://mbn.mk.co.kr/pages/news/newsView.php?category=mbn00009&news_seq_no=4853820
2022.10.3,tripleS,"‘10년 만에 트리플 크라운 도전’ 저지, 3K 당하며 주춤…타율 1위 멀어...",http://www.osen.co.kr/article/G1111956907
2022.10.4,IVE,"아이브 측, 경북대 축제 취소 주장에 ""출연 확답한 적 없다""",http://www.inews24.com/view/1524919
2022.10.5,IVE,아이브 축제 불발 논란에 '섭외 담당' 에이전시 고개 숙였다[종합],http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=879888
2022.10.5,IVE,"[Y이슈] 아이브, 대학축제 취소 논란...""출연료 입금""VS""출연 확답 안 해...",https://star.ytn.co.kr/_sn/0117_202210051509258456
2022.10.5,tripleS,"[스포츠타임] 저지, 62호 홈런 작렬… 약물 없이 AL 단일 시즌 '최다 홈...",https://www.spotvnews.co.kr/news/articleView.html?idxno=553493
2022.10.6,IVE,"아이브, 축제 논란…'섭외 담당' 에이전시 사과 ""미련 못 버린 잘못""(종...",http://news.tf.co.kr/read/entertain/1969619.htm
2022.10.6,IVE,"""1박 160만원 호텔"" 장원영, 파리서 받은 대우 보니?…국적 논란 '타격 ...",http://www.topstarnews.net/news/articleView.html?idxno=14752217
2022.10.6,ITZY,"후배 걸그룹 멤버가 '조이♥크러쉬' 열애 언급 논란...크러쉬, 의미심장...",https://www.insight.co.kr/news/414120
2022.10.7,STAYC,"디즈니·구글, 美 대학생 낙태 홍보 영화 지원 논란",https://www.christiantoday.co.kr/news/350341
2022.10.8,NMIXX,걸그룹 전성시대'가 시작됐다,http://www.sisajournal.com/news/articleView.html?idxno=247679
2022.10.10,NewJeans,"""맞아요 저"" 전소민, '가짜 뉴진스' 논란에 과거사진까지 발굴",http://www.osen.co.kr/article/G1111962770
2022.10.11,NewJeans,"성차별, 악플테러… 잡음 많은 ‘스맨파’, 안무 표절 논란만 두 번째 ...",https://www.atstar1.com/view.php?uid=202210111028147510
2022.10.11,tripleS,"‘팬들이 직접 만든 걸그룹’ 트리플에스(Acid Angel from Asia), 김유연 ...",http://sports.khan.co.kr/news/sk_index.html?art_id=202210111959003&sec_id=540101&pt=nv
2022.10.12,IVE,"제니 결별' 지드래곤, 아이브 장원영과 열애설 '커플룩 의혹?'",https://www.gukjenews.com/news/articleView.html?idxno=2569430
2022.10.12,IVE,"[카드뉴스] 아이브 장원영, 과거 국적 논란 뭐였나?",http://www.ggilbo.com/news/articleView.html?idxno=938823
2022.10.14,IVE,[이슈위클리] 지드래곤·장원영 열애설→박민영前남친 논란→신혜성 음...,http://www.celuvmedia.com/article.php?aid=1665710467438580006
2022.10.14,Kep1er,"케플러 김다연·싸이퍼 원 열애설, 양측 소속사 “사생활이라 사실 확인...",http://www.breaknews.com/929500
2022.10.14,tripleS,"62홈런' 저지, 베이스볼다이제스트 선정 '올해의 선수'",http://www.newsis.com/view/?id=NISX20221014_0002048711&cID=10522&pID=10500
2022.10.15,ITZY,"""헤메코 바꿔라""…있지(ITZY) 충격 근황에 누리꾼 '시끌'",http://www.topstarnews.net/news/articleView.html?idxno=14758478
2022.10.15,tripleS,"트리플에스 '첫 디멘션' Acid Angel from Asia, 단체 콘셉트 포토 공개",http://star.mt.co.kr/stview.php?no=2022101512273595439
2022.10.16,IVE,"뉴진스, 스타일링 논란...담당 메이크업 아티스트 ""제가 한 것 아냐""",https://star.ytn.co.kr/_sn/0117_202210161608421655
2022.10.16,NMIXX,"엔믹스' 설윤, 뜻밖의 모자 논란…“이건 쓴 게 아니라 곁들여졌다” ...",https://www.wikitree.co.kr/articles/797447
2022.10.18,aespa,"에스파, 美 공연 마치고 18일 귀국",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=922943
2022.10.18,tripleS,"트리플에스 첫 디멘션 Acid Angel from Asia, 'ACCESS' 예판 개시",http://www.fnnews.com/news/202210181052563006
2022.10.19,LE SSERAFIM,"[더벨]하이브, 달라진 IR 전략…'시장·주주 소통'에 적극",http://www.thebell.co.kr/front/free/contents/news/article_view.asp?key=202210181131511400103024
2022.10.19,aespa,"에스파 윈터, LA 반짝인 팅커벨",http://sports.khan.co.kr/news/sk_index.html?art_id=202210190922003&sec_id=540101&pt=nv
2022.10.19,IVE,"아이브, 또 1위",http://sports.khan.co.kr/news/sk_index.html?art_id=202210191132003&sec_id=540301&pt=nv
2022.10.19,IVE,"아이브, '애프터 라이크'로 또 1위",http://www.osen.co.kr/article/G1111969097
2022.10.19,STAYC,스테이씨 아이샤 '감탄사를 부르는 미모'[★포토],http://star.mt.co.kr/stview.php?no=2022101908330710340
2022.10.20,IVE,"봉황 비녀 꽂은 '아이브' 장원영..中 누리꾼 ""한국이 또 훔쳤다""",http://www.fnnews.com/news/202210200817324468
2022.10.20,LE SSERAFIM,르세라핌 'ANTIFRAGILE' 스포티파이 24개국 차트 진입 성공[공식],http://star.mt.co.kr/stview.php?no=2022102008082242316
2022.10.20,STAYC,"스테이씨 윤, '친한친구' 꽉 채운 유쾌 에너지",http://enter.etoday.co.kr/view/news_view.php?varAtcId=231820
2022.10.21,NewJeans,"[UHD포토] 뉴진스(NewJeans), '스타일링 논란 후 첫 일정'…'어때?' (코카...",http://www.topstarnews.net/news/articleView.html?idxno=14762834
2022.10.21,ITZY,"있지(ITZY), 오늘 영어 싱글 공개…'보이즈 라이크 유'",http://www.newsis.com/view/?id=NISX20221021_0002056331&cID=10601&pID=10600
2022.10.21,ITZY,"ITZY, 21일 선공개 영어 싱글 'Boys Like You' 발표…글로벌 인기 상승세...",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202210210048&t=NN
2022.10.21,NewJeans,"뉴진스, 유튜브채널 구독자 100만명 돌파",http://www.newsis.com/view/?id=NISX20221021_0002057061&cID=10601&pID=10600
2022.10.21,NewJeans,"[포토] 뉴진스 민지, 인형 미모",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=933435
2022.10.21,NewJeans,"[B포토]뉴진스, 짜릿한 꿈의 세계로~",https://www.viva100.com/main/view.php?key=20221021010005156
2022.10.21,NewJeans,[MD포토] 뉴진스 '가을을 입다',http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202210211054582249&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2022.10.21,NewJeans,"[사진]뉴진스 하니,'상큼하게'",http://www.osen.co.kr/article/G1111970902
2022.10.21,aespa,에스파 '걸스' 리믹스 싱글 음원 오늘 공개,http://www.newsis.com/view/?id=NISX20221021_0002056306&cID=10604&pID=10600
2022.10.21,aespa,"크록스X젠지, 제페토에서 에스파 메타버스 이벤트 개최",http://www.apparelnews.co.kr/news/news_view/?idx=201369
2022.10.21,LE SSERAFIM,"르세라핌, 글로벌 스포티파이 3일 연속 진입",https://www.yna.co.kr/view/PYH20221021107500005?input=1196m
2022.10.21,LE SSERAFIM,"르세라핌, 진정한 ‘안티프래자일’[화보]",http://sports.khan.co.kr/news/sk_index.html?art_id=202210211420003&sec_id=540101&pt=nv
2022.10.21,LE SSERAFIM,"젠 기저귀 능숙하게 가는 사쿠라…르세라핌, '슈돌' 떴다",http://www.newsis.com/view/?id=NISX20221021_0002056715&cID=10601&pID=10600
2022.10.21,LE SSERAFIM,"르세라핌, '슈돌' 젠과 만난다 '원픽은 누구?'",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202210211005279454&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2022.10.21,LE SSERAFIM,"르세라핌 ""우리는 꿈을 보며 앞으로 나아가는 그룹""[화보]",http://biz.heraldcorp.com/view.php?ud=202210211332334279960_1
2022.10.21,LE SSERAFIM,"슈돌' 르세라핌 사쿠라X카즈하X홍은채, 사유리 子 젠 일일육아 도전",http://star.mt.co.kr/stview.php?no=2022102121521962005
2022.10.21,IVE,"아이브 안유진, 시.선.압.도",http://star.mt.co.kr/stview.php?no=2022102109032122937
2022.10.21,IVE,아이브 안유진의 성숙함 [화보],http://www.tvdaily.co.kr/read.php3?aid=16663113301658174017
2022.10.21,IVE,"[TEN차트] 아이브 장원영, 웹툰 주인공 같은 외모를 가진 여자 가수 1위",https://tenasia.hankyung.com/topic/article/2022102150464
2022.10.21,NMIXX,엔믹스 설윤 '상큼미모'[★포토],http://star.mt.co.kr/stview.php?no=2022102109573548570
2022.10.21,NMIXX,엔믹스 '빈틈없는 비주얼'[엑's HD포토],https://www.xportsnews.com/article/1644897
2022.10.21,NMIXX,엔믹스 규진 '시크한 볼하트'[★포토],http://star.mt.co.kr/stview.php?no=2022102110055716412
2022.10.21,Kep1er,"케플러, 무대 찢는 완벽 칼군무..'We Fresh'[종합]",http://www.osen.co.kr/article/G1111971226
2022.10.21,Kep1er,케플러 김채현 '청순미모'[★포토],http://star.mt.co.kr/stview.php?no=2022102110525031707
2022.10.21,Kep1er,[MD포토] 케플러 '개성 맞춤 평상복',http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202210211306925548&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2022.10.22,IVE,"장원영 비녀'에 ""중국문화 강탈""…김치·한복 이어 또 우기기",https://www.hankyung.com/international/article/2022102018417
2022.10.22,NMIXX,"음중' 이찬혁, '뒤통수 논란' 의식한 '거울 반사' 무대..아집일까 묘수...",http://star.mt.co.kr/stview.php?no=2022102216195496658
2022.10.23,NewJeans,"""리더 동의하면 끝?""…'스맨파', 투표 조기종료→공정성 논란[SC초점]",http://sports.chosun.com/news/ntype.htm?id=202210240100151100009714&servicedate=20221023
2022.10.25,Kep1er,[TD포토] 케플러 김다연 '열애설의 진실은?',http://www.tvdaily.co.kr/read.php3?aid=16666922231658607017
2022.10.25,STAYC,"카카오엔터 vs CJ ENM, 헤게모니 승자는 누구인가 [엔터-Biz:K컬처의 미래...",http://www.tvdaily.co.kr/read.php3?aid=16666613401658438002
2022.10.26,IVE,"대학축제 '5천' 요구하기도... ""알바해서 낸 등록금 아까워""",http://www.ohmynews.com/NWS_Web/View/at_pg.aspx?CNTN_CD=A0002871735&CMPT_CD=P0010&utm_source=naver&utm_medium=newsearch&utm_campaign=naver_news
2022.10.31,NewJeans,"아이브→뉴진스, 치열한 女신인상[스경연예연구소]",http://sports.khan.co.kr/news/sk_index.html?art_id=202210310958003&sec_id=540301&pt=nv
2022.11.3,NewJeans,[문화화제] 전 세계 강타한 국가대표 걸그룹,http://jmagazine.joins.com/monthly/view/336807
2022.11.4,IVE,"""언니→아빠 얼굴까지""…장원영, '가족 신상 털이' 피해에 '몸살'",http://www.topstarnews.net/news/articleView.html?idxno=14772260
2022.11.4,STAYC,미국 중간선거 향방 결정할 6개 주는 어디?,http://www.newsis.com/view/?id=NISX20221104_0002073520&cID=10101&pID=10100
2022.11.5,NewJeans,"카카오엔터, 저작권 논란→역바이럴 의혹까지",http://www.topstarnews.net/news/articleView.html?idxno=14773079
2022.11.8,IVE,"아이브 장원영-리즈 올해 수능 포기, 대학 진학 고민 [공식]",https://www.tvreport.co.kr/2120631
2022.11.8,IVE,출장 십오야' 촬영 중 안유진이 최애 김치찌개로 '참치' 대신 '돼지' 선...,https://www.insight.co.kr/news/417984
2022.11.9,NewJeans,"남자들의 의리' 안 통했나…종영 '스맨파', 요란했던 그들만의 리그 [종...",https://www.xportsnews.com/article/1652511
2022.11.12,NewJeans,"갑질 논란' 노제, 근황 공개하고 복귀 시동 ""쿨하고 의연한 사람 되고...",http://moneys.mt.co.kr/news/mwView.php?no=2022111208582115129
2022.11.13,NewJeans,[Y초점] 논란 일색 '스맨파'가 증명한 것,https://star.ytn.co.kr/_sn/0117_202211131400020376
2022.11.14,STAYC,"잡음 많은 ‘뮤직뱅크 인 칠레’, 인종 차별 논란까지",http://sports.khan.co.kr/news/sk_index.html?art_id=202211141133003&sec_id=540301&pt=nv
2022.11.14,FIFTY FIFTY,"4인조 신인 걸그룹 피프티 피프티, 11월 데뷔 확정",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12094329
2022.11.14,FIFTY FIFTY,"피프티 피프티, 11월 정식 데뷔…공식 로고 공개",https://www.mk.co.kr/article/10528823?refer=portal
2022.11.15,NewJeans,노제 4개월만 다시 복귀하나? 논란 뭐였길래,http://www.ggilbo.com/news/articleView.html?idxno=945135
2022.11.15,ITZY,"ITZY 유나, 콘셉트 장인",http://sports.khan.co.kr/news/sk_index.html?art_id=202211151017003&sec_id=540101&pt=nv
2022.11.15,tripleS,"트리플에스, 日 멤버 합류…카에데 ""너무 떨려""",http://www.newsis.com/view/?id=NISX20221115_0002086715&cID=10601&pID=10600
2022.11.15,FIFTY FIFTY,"피프티 피프티, 18일 데뷔 확정…신비+청순 비주얼",https://www.news1.kr/articles/4865458
2022.11.15,FIFTY FIFTY,"피프티 피프티, 18일 데뷔 확정…'4세대 뉴페이스' 등장",https://www.hankyung.com/entertainment/article/202211151275H
2022.11.16,IVE,‘2022 마마 어워즈’ 최초 도전과 최고 열정의 산물 “K팝·‘마마’ 위...,https://isplus.com/2022/11/16/enter/entertainment/20221116111140799.html
2022.11.16,NMIXX,수능 앞둔 2004년생 스타들의 각기 다른 선택,https://hankookilbo.com/News/Read/A2022111515440001433?did=NA
2022.11.16,tripleS,"‘쇼챔’ 트리플에스 AAA, Z세대 저격 무대",http://sports.khan.co.kr/news/sk_index.html?art_id=202211162217003&sec_id=540301&pt=nv
2022.11.16,tripleS,"[사진]트리플에스 AAA,'상큼하게'",http://www.osen.co.kr/article/G1111990113
2022.11.17,Kep1er,"[포토]케플러 서영은, 수능 파이팅",https://www.mk.co.kr/article/10534434
2022.11.17,FIFTY FIFTY,"18일 데뷔 '피프티 피프티', 4人 4色 콘셉트 포토 공개",http://www.newsis.com/view/?id=NISX20221117_0002090524&cID=10601&pID=10600
2022.11.17,FIFTY FIFTY,"피프티 피프티, 4人 4色 비주얼..신흥 콘셉트 부자 '미리 찜'",http://star.mt.co.kr/stview.php?no=2022111709422661132
2022.11.18,IVE,"아이브(IVE) 장원영, '역바이럴 의혹' 여파?…광고계 움직임 '주목'",http://www.topstarnews.net/news/articleView.html?idxno=14782479
2022.11.18,tripleS,"신인그룹 트리플에스, 케이팝레이더 위클리 팬덤 차트 정상",https://www.asiatoday.co.kr/view.php?key=20221118010010263
2022.11.18,FIFTY FIFTY,"믿듣 걸그룹' 탄생! 피프티 피프티, 오늘(18일) ‘더 피프티’로 데뷔",https://www.etnews.com/20221118000156
2022.11.18,FIFTY FIFTY,"피프티 피프티, 자유 갈망하는 소녀들의 첫 여정",http://news.tf.co.kr/read/entertain/1980264.htm
2022.11.19,ITZY,여초에서 갑자기 있지 류진·채령 '불화설' 제기한 이유,https://www.insight.co.kr/news/419503
2022.11.19,IVE,아이브 장원영 '인형 미모'[★포토],http://star.mt.co.kr/stview.php?no=2022111920002135419
2022.11.19,IVE,"아이브 장원영, '완벽한 비율' [MD포토]",http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202211192038508217&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news
2022.11.20,NewJeans,"뉴진스, '어텐션'도 스포티파이 1억 스밍…벌써 두 번째",http://www.newsis.com/view/?id=NISX20221120_0002092787&cID=10601&pID=10600
2022.11.20,aespa,"[비즈 포토] 에스파 지젤, 시크한 볼하트",http://enter.etoday.co.kr/view/news_view.php?varAtcId=233155
2022.11.20,aespa,"[비즈 포토] 에스파 윈터, 단발 요정의 상큼한 손하트",http://enter.etoday.co.kr/view/news_view.php?varAtcId=233157
2022.11.20,NMIXX,"엔믹스, 신곡 '펑키 글리터 크리스마스' MV 티저 공개",https://www.news1.kr/articles/4870058
2022.11.20,STAYC,스테이씨 시은 '인형미모'[★포토],http://star.mt.co.kr/stview.php?no=2022112016291051640
2022.11.20,STAYC,스테이씨 '상큼함이 한가득!'[★포토],http://star.mt.co.kr/stview.php?no=2022112016282467810
2022.11.21,NewJeans,"""실력 들통났네""…대학 유튜버, 에스파→엔믹스 등 걸그룹 조롱 논란",http://www.topstarnews.net/news/articleView.html?idxno=14784344
2022.11.21,NewJeans,"아이브는 ‘칭찬’-에스파는 ‘비난’?…대학 유튜버, 아이돌 평점했다...",http://sports.khan.co.kr/news/sk_index.html?art_id=202211211523003&sec_id=540301&pt=nv
2022.11.21,ITZY,"ITZY 채령, 콘셉트 포토 공개…도도한 고양이 매력",https://www.newsen.com/news_view.php?uid=202211211059330410
2022.11.21,ITZY,"ITZY 채령, 새 앨범 ‘체셔’ 개인 티저 이미지 공개…호기심 자극 알쏭...",http://www.wowtv.co.kr/NewsCenter/News/Read?articleId=A202211210047&t=NN
2022.11.21,ITZY,"ITZY(있지) 화보, 촬영장 스태프들 탄성 자아낸 대체불가 비주얼 ‘시선...",http://www.breaknews.com/934871
2022.11.21,NewJeans,"뉴진스 데뷔곡 ‘Attention’, 스포티파이 스트리밍 '1억 뷰!""",https://kstar.kbs.co.kr/list_view.html?idx=238439
2022.11.21,aespa,"[HD포토] 에스파(aespa) 윈터, '갓민정 갓선미' (아쿠아 디 파르마 포토...",http://www.topstarnews.net/news/articleView.html?idxno=14784195
2022.11.21,LE SSERAFIM,"르세라핌, 칼군무 빛났다…'안티프래자일' 활동 성료",http://www.newsis.com/view/?id=NISX20221121_0002093551&cID=10601&pID=10600
2022.11.21,LE SSERAFIM,르세라핌 허윤진 ‘후드 속 눈부신 금발’[포토엔HD],https://www.newsen.com/news_view.php?uid=202211211957463510
2022.11.21,IVE,"마마 어워즈, 스맨파·아이브·임영웅 등 특급 컬래버 예고",https://www.etnews.com/20221121000223
2022.11.21,NMIXX,"[영상]엔믹스, 크리스마스 분위기 물씬…첫 시즌송 MV 티저 공개",http://www.inews24.com/view/1540853
2022.11.21,Kep1er,"케플러, ‘인기가요’ 핫스테이지 1위 “앞으로도 핫한 무대 많이 보여...",https://www.bntnews.co.kr/article/view/bnt202211210051
2022.11.21,FIFTY FIFTY,"박진영, 기상캐스터 변신…MBC '뉴스투데이'서 일기예보",http://enews.imbc.com/News/RetrieveNewsInfo/365883
2022.11.21,FIFTY FIFTY,"박진영, MBC '뉴스투데이' 깜짝 등장…기상 캐스터 김가영과 'Groove Back'...",http://enter.etoday.co.kr/view/news_view.php?varAtcId=233233
2022.11.25,ITZY,[퇴근길이슈] 오영수 강제추행 혐의·후크엔터·딘딘 사과·김연아♥고...,http://www.joynews24.com/view/1542743
2022.11.26,IVE,‘멜론뮤직어워드’ 오늘 개최...대상은 누구?,https://www.mk.co.kr/article/10545604
2022.11.27,IVE,"""세월호 추모곡으로 유명한데..."" 레드벨벳 뮤비와 너무 똑같다 말 나오...",https://www.insight.co.kr/news/420456
2022.11.30,LE SSERAFIM,"[단독]'2022 MMA' 큐시트 원본 입수, 라이브 논란 팩트체크",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12105258
2022.11.30,IVE,게임강자 엔씨 'K팝 굴욕'…하이브에 밀린 '유니버스' 매각한다,https://www.joongang.co.kr/article/25121984
2022.12.1,NMIXX,올해도 시끄러운 'MAMA'…#첫 플래티넘 #사대주의 #방송사고 (종합)[엑's...,https://www.xportsnews.com/article/1660809
2022.12.2,NewJeans,‘스맨파’ 종영 후에도 이어지는 성차별 논란…“‘스우파’는 기싸움...,https://www.etoday.co.kr/news/view/2199102
2022.12.2,NewJeans,"엔씨는 매각, 하이브 SM은 확장…팬덤 플랫폼, 뭐가 달랐기에?",http://www.bizhankook.com/article/24826
2022.12.5,NewJeans,[올해의 걸그룹①]‘신드롬’ (여자)아이들,https://www.mk.co.kr/article/10555911
2022.12.7,NewJeans,우영우' 제치고 구글 1위…한국인이 가장 많이 검색한 이 단어,https://www.joongang.co.kr/article/25123942
2022.12.7,ITZY,‘우마무스메’ 다음은 나! ‘에버소울’에 전력 다하는 카카오게임즈,https://game.donga.com/105574/
2022.12.8,STAYC,"이승기 소속사 음원 분쟁, 전문가 의견 들어보니(연중 플러스)",https://www.newsen.com/news_view.php?uid=202212080919476310
2022.12.9,NMIXX,올해의 케이팝 이슈 5,https://www.gqkorea.co.kr/2022/12/09/%ec%98%ac%ed%95%b4%ec%9d%98-%ec%bc%80%ec%9d%b4%ed%8c%9d-%ec%9d%b4%ec%8a%88-5/?utm_source=naver&utm_medium=partnership
2022.12.9,tripleS,"트리플에스, 첫 완전체 디멘션 ‘타이틀곡 월드컵’ 성료",https://www.mk.co.kr/article/10562991?utm_source=naver&utm_medium=referral&utm_campaign=relatednews
2022.12.10,tripleS,"트리플에스 첫 완전체, S10 서다현 공개",http://sports.khan.co.kr/news/sk_index.html?art_id=202212101042003&sec_id=540301&pt=nv
2022.12.11,NewJeans,"뉴진스, 블랙핑크 제쳤다",http://sports.khan.co.kr/news/sk_index.html?art_id=202212111230003&sec_id=540101&pt=nv
2022.12.12,IVE,장원영 코스프레?…그룹 앨리스 ‘양손 딸기 먹방’ 논란,https://www.etoday.co.kr/news/view/2202046
2022.12.12,NMIXX,엔믹스 '멤버 탈퇴+전속계약 해지' 이후 재조명되고 있는 JYP 행적,https://www.wikitree.co.kr/articles/814491
2022.12.13,NewJeans,"임영웅→뉴진스→이준호, ‘2022 AAA’ 대상 쾌거[종합]",https://www.tvreport.co.kr/2124955
2022.12.13,LE SSERAFIM,역주행에 웃고 표절에 울었다[2022 결산⑦],https://www.mk.co.kr/article/10565662
2022.12.13,IVE,"세븐틴·임영웅·아이브→이준호, ‘2022 AAA’ 대상[종합]",https://www.mk.co.kr/article/10567331
2022.12.14,IVE,"임영웅 ""영웅시대"" 외칠 때 김선호·박민영은…'AAA' 말말말 [MP이슈]",http://www.mediapen.com/news/view/778250
